product_id,product_description,main_category,sub_category,estimated_revenue,total_sales,cumulative_revenue,cumulative_revenue_pct,revenue_rank,abc_tier
P000915,Kore Ultra Yoga 265X,sports & fitness,yoga,18799466.0,2051,145683220059.0,71.54,2484,A - Top Revenue Drivers
P008417,Ambrane Ultra Power Banks 857Pro,mobiles,power banks,18772152.0,3192,145701992211.0,71.55,2485,A - Top Revenue Drivers
P009595,HP Ultra Laptops 659Pro,computers,laptops,18769885.0,2495,145720762096.0,71.56,2486,A - Top Revenue Drivers
P002456,Zebronics Classic Storage Devices 129,computers,storage devices,18768475.0,2455,145739530571.0,71.57,2487,A - Top Revenue Drivers
P017866,Apple Advanced Smartphones 896,mobiles,smartphones,18744064.0,1088,145758274635.0,71.58,2488,A - Top Revenue Drivers
P000638,LG Classic Microwaves 672S,appliances,microwaves,18736529.0,4099,145777011164.0,71.59,2489,A - Top Revenue Drivers
P004211,Fabindia Portable Women'S Clothing 815S,fashion,women's clothing,18735792.0,2616,145795746956.0,71.6,2490,A - Top Revenue Drivers
P009782,Samsung Advanced Mobile Accessories 653X,mobiles,mobile accessories,18726246.0,4122,145814473202.0,71.61,2491,A - Top Revenue Drivers
P016668,Levis Wireless Women'S Clothing 436X,fashion,women's clothing,18726012.0,4229,145833199214.0,71.62,2492,A - Top Revenue Drivers
P006396,Noise Wireless Speakers 836S,electronics,speakers,18706293.0,4937,145851905507.0,71.62,2493,A - Top Revenue Drivers
P003327,Samsung Lightweight Microwaves 125,appliances,microwaves,18705544.0,2167,145870611051.0,71.63,2494,A - Top Revenue Drivers
P010017,Portronics Ultra Power Banks 671S,mobiles,power banks,18695424.0,8448,145889306475.0,71.64,2495,A - Top Revenue Drivers
P011677,Whirlpool Compact Air Conditioners 264Pro,appliances,air conditioners,18692793.0,963,145907999268.0,71.65,2496,A - Top Revenue Drivers
P003213,Cockatoo Eco-Friendly Cycling 947Pro,sports & fitness,cycling,18667700.0,1700,145926666968.0,71.66,2497,A - Top Revenue Drivers
P010233,Zebronics Smart Keyboards & Mice 945X,computers,keyboards & mice,18653403.0,2703,145945320371.0,71.67,2498,A - Top Revenue Drivers
P015753,Logitech Portable Monitors 229Max,computers,monitors,18630984.0,1164,145963951355.0,71.68,2499,A - Top Revenue Drivers
P007022,Portronics Pro Smartphones 698Max,mobiles,smartphones,18599461.0,8663,145982550816.0,71.69,2500,A - Top Revenue Drivers
P010891,Nike Heavy-Duty Cycling 416X,sports & fitness,cycling,18594912.0,1888,146001145728.0,71.7,2501,A - Top Revenue Drivers
P015889,Sonata Essential Smart Watches 771S,watches,smart watches,18586869.0,3693,146019732597.0,71.71,2502,A - Top Revenue Drivers
P013793,Sonata Deluxe Smart Watches 335X,watches,smart watches,18573071.0,541,146038305668.0,71.72,2503,A - Top Revenue Drivers
P005324,Ptron Lightweight Headphones 248S,electronics,headphones,18566180.0,1019,146056871848.0,71.73,2504,A - Top Revenue Drivers
P010488,Fossil Premium Watches 242X,fashion,watches,18553006.0,3727,146075424854.0,71.73,2505,A - Top Revenue Drivers
P001073,Portronics Smart Cases & Covers 707,mobiles,cases & covers,18543105.0,1505,146093967959.0,71.74,2506,A - Top Revenue Drivers
P007174,HRX Ultra Men'S Clothing 909S,fashion,men's clothing,18534974.0,2383,146112502933.0,71.75,2507,A - Top Revenue Drivers
P017773,Carrier Ultra Washing Machines 212Max,appliances,washing machines,18533911.0,1349,146131036844.0,71.76,2508,A - Top Revenue Drivers
P001001,Redwolf Compact Watches 945Pro,fashion,watches,18505344.0,4224,146149542188.0,71.77,2509,A - Top Revenue Drivers
P009404,Bosch Eco-Friendly Washing Machines 946,appliances,washing machines,18482334.0,1266,146168024522.0,71.78,2510,A - Top Revenue Drivers
P012404,Realme Smart Power Banks 643S,mobiles,power banks,18482224.0,2672,146186506746.0,71.79,2511,A - Top Revenue Drivers
P008700,Apple Classic Cases & Covers 423,mobiles,cases & covers,18475726.0,6554,146204982472.0,71.8,2512,A - Top Revenue Drivers
P005128,Whirlpool Ultra Washing Machines 926X,appliances,washing machines,18468720.0,720,146223451192.0,71.81,2513,A - Top Revenue Drivers
P013334,Sonata Ultra Analog Watches 248Max,watches,analog watches,18461482.0,1651,146241912674.0,71.82,2514,A - Top Revenue Drivers
P001898,Lenovo Ultra Monitors 532X,computers,monitors,18460600.0,3064,146260373274.0,71.83,2515,A - Top Revenue Drivers
P000632,Ptron Classic Televisions 905,electronics,televisions,18458230.0,4039,146278831504.0,71.83,2516,A - Top Revenue Drivers
P018749,Bosch Lightweight Refrigerators 789S,appliances,refrigerators,18439816.0,6452,146297271320.0,71.84,2517,A - Top Revenue Drivers
P017319,Fastrack Premium Smart Watches 539X,watches,smart watches,18435460.0,1780,146315706780.0,71.85,2518,A - Top Revenue Drivers
P007799,Voltas Deluxe Microwaves 252,appliances,microwaves,18415952.0,2978,146334122732.0,71.86,2519,A - Top Revenue Drivers
P013527,Sonata Everyday Smart Watches 646S,watches,smart watches,18409095.0,939,146352531827.0,71.87,2520,A - Top Revenue Drivers
P016782,Ambrane Lightweight Cases & Covers 407S,mobiles,cases & covers,18402504.0,8168,146370934331.0,71.88,2521,A - Top Revenue Drivers
P008951,Bose Lightweight Televisions 791,electronics,televisions,18383842.0,3142,146389318173.0,71.89,2522,A - Top Revenue Drivers
P015461,Bosch Eco-Friendly Air Conditioners 613S,appliances,air conditioners,18376872.0,4952,146407695045.0,71.9,2523,A - Top Revenue Drivers
P018849,Noise Classic Televisions 701,electronics,televisions,18376524.0,1836,146426071569.0,71.91,2524,A - Top Revenue Drivers
P016484,Zebronics Essential Televisions 209X,electronics,televisions,18376480.0,1720,146444448049.0,71.92,2525,A - Top Revenue Drivers
P014339,Voltas Eco-Friendly Washing Machines 202Max,appliances,washing machines,18375175.0,2665,146462823224.0,71.92,2526,A - Top Revenue Drivers
P004490,Ptron Smart Televisions 229Max,electronics,televisions,18371418.0,1486,146481194642.0,71.93,2527,A - Top Revenue Drivers
P014872,Noise Heavy-Duty Smart Watches 699Pro,electronics,smart watches,18370752.0,1761,146499565394.0,71.94,2528,A - Top Revenue Drivers
P000758,Roadster Premium Women'S Clothing 565,fashion,women's clothing,18354798.0,2907,146517920192.0,71.95,2529,A - Top Revenue Drivers
P003624,Lloyd Deluxe Microwaves 462Pro,appliances,microwaves,18339664.0,1756,146536259856.0,71.96,2530,A - Top Revenue Drivers
P014825,Portronics Deluxe Cases & Covers 869Max,mobiles,cases & covers,18338400.0,7075,146554598256.0,71.97,2531,A - Top Revenue Drivers
P000389,Lloyd Pro Air Conditioners 437,appliances,air conditioners,18325593.0,1131,146572923849.0,71.98,2532,A - Top Revenue Drivers
P010744,Sonata Compact Smart Watches 890,watches,smart watches,18315444.0,1491,146591239293.0,71.99,2533,A - Top Revenue Drivers
P017822,Whirlpool Smart Air Conditioners 440Max,appliances,air conditioners,18315024.0,364,146609554317.0,72.0,2534,A - Top Revenue Drivers
P003799,boAt Deluxe Smart Watches 853,electronics,smart watches,18305595.0,1485,146627859912.0,72.01,2535,A - Top Revenue Drivers
P017820,Samsung Smart Smartphones 161Pro,mobiles,smartphones,18303592.0,2276,146646163504.0,72.01,2536,A - Top Revenue Drivers
P017144,JBL Lightweight Cameras 635,electronics,cameras,18296850.0,1430,146664460354.0,72.02,2537,A - Top Revenue Drivers
P009839,Bose Ultra Cameras 169S,electronics,cameras,18274048.0,7514,146682734402.0,72.03,2538,A - Top Revenue Drivers
P016305,Noise Eco-Friendly Headphones 253Pro,electronics,headphones,18271422.0,4146,146701005824.0,72.04,2539,A - Top Revenue Drivers
P014966,Lloyd Portable Washing Machines 675S,appliances,washing machines,18240060.0,1090,146719245884.0,72.05,2540,A - Top Revenue Drivers
P017134,Zebronics Advanced Monitors 195,computers,monitors,18238835.0,619,146737484719.0,72.06,2541,A - Top Revenue Drivers
P004270,boAt Portable Headphones 335,electronics,headphones,18217014.0,8011,146755701733.0,72.07,2542,A - Top Revenue Drivers
P010262,Noise Advanced Smart Watches 306Max,electronics,smart watches,18198180.0,4095,146773899913.0,72.08,2543,A - Top Revenue Drivers
P017136,Whirlpool Wireless Washing Machines 742,appliances,washing machines,18192934.0,7283,146792092847.0,72.09,2544,A - Top Revenue Drivers
P000826,JBL Eco-Friendly Televisions 310Pro,electronics,televisions,18179352.0,2328,146810272199.0,72.1,2545,A - Top Revenue Drivers
P014301,Logitech Portable Storage Devices 636X,computers,storage devices,18179072.0,1312,146828451271.0,72.1,2546,A - Top Revenue Drivers
P000193,Fastrack Essential Watch Accessories 886,watches,watch accessories,18153360.0,1140,146846604631.0,72.11,2547,A - Top Revenue Drivers
P007851,Samsung Portable Power Banks 745S,mobiles,power banks,18143115.0,615,146864747746.0,72.12,2548,A - Top Revenue Drivers
P008315,OnePlus Essential Power Banks 123Max,mobiles,power banks,18142920.0,4710,146882890666.0,72.13,2549,A - Top Revenue Drivers
P004363,Carrier Ultra Washing Machines 328Pro,appliances,washing machines,18139472.0,1924,146901030138.0,72.14,2550,A - Top Revenue Drivers
P010097,Pigeon Eco-Friendly Cookware 539,home & kitchen,cookware,18138930.0,1985,146919169068.0,72.15,2551,A - Top Revenue Drivers
P010721,Prestige Eco-Friendly Kitchen Storage 936Pro,home & kitchen,kitchen storage,18131150.0,1070,146937300218.0,72.16,2552,A - Top Revenue Drivers
P015772,Zebronics Essential Storage Devices 199Max,computers,storage devices,18124860.0,3669,146955425078.0,72.17,2553,A - Top Revenue Drivers
P010847,Wonderchef Compact Home Decor 594S,home & kitchen,home decor,18118800.0,1438,146973543878.0,72.18,2554,A - Top Revenue Drivers
P006303,JBL Eco-Friendly Televisions 465X,electronics,televisions,18117165.0,627,146991661043.0,72.18,2555,A - Top Revenue Drivers
P004098,Ambrane Ultra Smartphones 428S,mobiles,smartphones,18116328.0,4449,147009777371.0,72.19,2556,A - Top Revenue Drivers
P002612,Tommy Hilfiger Smart Women'S Clothing 110X,fashion,women's clothing,18107784.0,3384,147027885155.0,72.2,2557,A - Top Revenue Drivers
P009263,Ambrane Advanced Cases & Covers 756Max,mobiles,cases & covers,18103263.0,2173,147045988418.0,72.21,2558,A - Top Revenue Drivers
P015109,Whirlpool Lightweight Washing Machines 688X,appliances,washing machines,18085470.0,790,147064073888.0,72.22,2559,A - Top Revenue Drivers
P015284,Prestige Lightweight Home Decor 917Pro,home & kitchen,home decor,18073945.0,3235,147082147833.0,72.23,2560,A - Top Revenue Drivers
P015344,Lakme Eco-Friendly Skincare 717X,beauty & health,skincare,18061076.0,5623,147100208909.0,72.24,2561,A - Top Revenue Drivers
P017693,Redmi Lightweight Cases & Covers 778Max,mobiles,cases & covers,18054944.0,2336,147118263853.0,72.25,2562,A - Top Revenue Drivers
P016794,Noise Deluxe Smart Watches 818S,electronics,smart watches,18052013.0,1271,147136315866.0,72.26,2563,A - Top Revenue Drivers
P002130,OnePlus Everyday Smartphones 585Pro,mobiles,smartphones,18019296.0,4272,147154335162.0,72.26,2564,A - Top Revenue Drivers
P005799,boAt Heavy-Duty Headphones 153,electronics,headphones,18015810.0,7954,147172350972.0,72.27,2565,A - Top Revenue Drivers
P010346,Lloyd Wireless Washing Machines 862S,appliances,washing machines,18005724.0,1353,147190356696.0,72.28,2566,A - Top Revenue Drivers
P016308,Fastrack Deluxe Smart Watches 961,watches,smart watches,17990800.0,1097,147208347496.0,72.29,2567,A - Top Revenue Drivers
P013436,Realme Essential Cases & Covers 719Pro,mobiles,cases & covers,17964340.0,2726,147226311836.0,72.3,2568,A - Top Revenue Drivers
P005093,Bose Heavy-Duty Speakers 350,electronics,speakers,17953156.0,883,147244264992.0,72.31,2569,A - Top Revenue Drivers
P019493,Redmi Deluxe Power Banks 470S,mobiles,power banks,17947636.0,3596,147262212628.0,72.32,2570,A - Top Revenue Drivers
P018236,Voltas Deluxe Microwaves 889Pro,appliances,microwaves,17942673.0,1113,147280155301.0,72.33,2571,A - Top Revenue Drivers
P008228,Whirlpool Wireless Washing Machines 283Pro,appliances,washing machines,17930500.0,4700,147298085801.0,72.34,2572,A - Top Revenue Drivers
P018507,Whirlpool Pro Air Conditioners 988Max,appliances,air conditioners,17926788.0,4054,147316012589.0,72.34,2573,A - Top Revenue Drivers
P004039,Amazon Basics Eco-Friendly Cookware 805S,home & kitchen,cookware,17925012.0,996,147333937601.0,72.35,2574,A - Top Revenue Drivers
P001796,Zebronics Smart Monitors 581S,computers,monitors,17920254.0,1034,147351857855.0,72.36,2575,A - Top Revenue Drivers
P003645,Logitech Essential Monitors 302Pro,computers,monitors,17914156.0,806,147369772011.0,72.37,2576,A - Top Revenue Drivers
P004830,HP Essential Laptops 254,computers,laptops,17911950.0,735,147387683961.0,72.38,2577,A - Top Revenue Drivers
P009342,Lenovo Everyday Laptops 244,computers,laptops,17911404.0,4403,147405595365.0,72.39,2578,A - Top Revenue Drivers
P000905,Apple Essential Laptops 228X,computers,laptops,17909775.0,1413,147423505140.0,72.4,2579,A - Top Revenue Drivers
P003225,Ptron Deluxe Televisions 726Pro,electronics,televisions,17900832.0,1578,147441405972.0,72.41,2580,A - Top Revenue Drivers
P003381,Fossil Deluxe Watch Accessories 176Max,watches,watch accessories,17896575.0,3305,147459302547.0,72.41,2581,A - Top Revenue Drivers
P009513,Zebronics Wireless Headphones 602X,electronics,headphones,17896515.0,9365,147477199062.0,72.42,2582,A - Top Revenue Drivers
P008871,Roadster Deluxe Men'S Clothing 938,fashion,men's clothing,17895463.0,3823,147495094525.0,72.43,2583,A - Top Revenue Drivers
P009139,Apple Lightweight Smartphones 370,mobiles,smartphones,17893057.0,7553,147512987582.0,72.44,2584,A - Top Revenue Drivers
P018495,Lloyd Classic Air Conditioners 663Pro,appliances,air conditioners,17891217.0,3933,147530878799.0,72.45,2585,A - Top Revenue Drivers
P012961,Noise Portable Smart Watches 779S,electronics,smart watches,17883180.0,2324,147548761979.0,72.46,2586,A - Top Revenue Drivers
P011168,Pigeon Smart Cookware 674X,home & kitchen,cookware,17879022.0,6757,147566641001.0,72.47,2587,A - Top Revenue Drivers
P015329,Casio Classic Smart Watches 175S,watches,smart watches,17854419.0,563,147584495420.0,72.48,2588,A - Top Revenue Drivers
P018595,Zebronics Heavy-Duty Monitors 103,computers,monitors,17851394.0,2006,147602346814.0,72.48,2589,A - Top Revenue Drivers
P019315,Realme Wireless Mobile Accessories 231Max,mobiles,mobile accessories,17850690.0,2847,147620197504.0,72.49,2590,A - Top Revenue Drivers
P016669,Logitech Pro Keyboards & Mice 247S,computers,keyboards & mice,17833770.0,1107,147638031274.0,72.5,2591,A - Top Revenue Drivers
P006734,JBL Pro Speakers 336,electronics,speakers,17827258.0,934,147655858532.0,72.51,2592,A - Top Revenue Drivers
P000408,HP Everyday Monitors 239Pro,computers,monitors,17814973.0,3607,147673673505.0,72.52,2593,A - Top Revenue Drivers
P005069,Realme Lightweight Mobile Accessories 464,mobiles,mobile accessories,17813598.0,1362,147691487103.0,72.53,2594,A - Top Revenue Drivers
P013033,Cello Lightweight Furniture 233Max,home & kitchen,furniture,17781120.0,2646,147709268223.0,72.54,2595,A - Top Revenue Drivers
P007091,Mamaearth Smart Skincare 838Pro,beauty & health,skincare,17776913.0,4609,147727045136.0,72.55,2596,A - Top Revenue Drivers
P007619,Realme Wireless Cases & Covers 346Pro,mobiles,cases & covers,17772720.0,2130,147744817856.0,72.55,2597,A - Top Revenue Drivers
P015754,Cello Essential Home Decor 776Max,home & kitchen,home decor,17769705.0,995,147762587561.0,72.56,2598,A - Top Revenue Drivers
P015008,Logitech Lightweight Storage Devices 290X,computers,storage devices,17763549.0,997,147780351110.0,72.57,2599,A - Top Revenue Drivers
P004063,Strauss Compact Gym Equipment 922,sports & fitness,gym equipment,17751825.0,2457,147798102935.0,72.58,2600,A - Top Revenue Drivers
P014544,Apple Classic Power Banks 538X,mobiles,power banks,17743478.0,1717,147815846413.0,72.59,2601,A - Top Revenue Drivers
P000720,Cello Everyday Cookware 426,home & kitchen,cookware,17738575.0,1247,147833584988.0,72.6,2602,A - Top Revenue Drivers
P015820,American Tourister Essential Backpacks 118,luggage & bags,backpacks,17727897.0,4143,147851312885.0,72.61,2603,A - Top Revenue Drivers
P008889,Realme Compact Mobile Accessories 808,mobiles,mobile accessories,17686194.0,1063,147868999079.0,72.62,2604,A - Top Revenue Drivers
P001444,OnePlus Essential Power Banks 512Pro,mobiles,power banks,17670348.0,828,147886669427.0,72.62,2605,A - Top Revenue Drivers
P010672,Nirlon Eco-Friendly Kitchen Storage 116S,home & kitchen,kitchen storage,17662626.0,1758,147904332053.0,72.63,2606,A - Top Revenue Drivers
P009396,Nirlon Compact Furniture 377Max,home & kitchen,furniture,17659434.0,1443,147921991487.0,72.64,2607,A - Top Revenue Drivers
P006993,JBL Deluxe Televisions 941,electronics,televisions,17656320.0,605,147939647807.0,72.65,2608,A - Top Revenue Drivers
P012675,Samsung Everyday Cases & Covers 884X,mobiles,cases & covers,17632853.0,2741,147957280660.0,72.66,2609,A - Top Revenue Drivers
P010889,Voltas Premium Air Conditioners 607,appliances,air conditioners,17630088.0,476,147974910748.0,72.67,2610,A - Top Revenue Drivers
P009889,Fossil Portable Analog Watches 417S,watches,analog watches,17617987.0,997,147992528735.0,72.68,2611,A - Top Revenue Drivers
P009760,Noise Smart Speakers 350X,electronics,speakers,17614338.0,1351,148010143073.0,72.68,2612,A - Top Revenue Drivers
P000045,Fisher-Price Portable Toys 174X,toys & baby products,toys,17608188.0,3198,148027751261.0,72.69,2613,A - Top Revenue Drivers
P018403,Redmi Lightweight Smartphones 756Max,mobiles,smartphones,17604590.0,5210,148045355851.0,72.7,2614,A - Top Revenue Drivers
P014126,Roadster Deluxe Men'S Clothing 979S,fashion,men's clothing,17592198.0,3198,148062948049.0,72.71,2615,A - Top Revenue Drivers
P012266,Casio Portable Watch Accessories 813X,watches,watch accessories,17589462.0,682,148080537511.0,72.72,2616,A - Top Revenue Drivers
P014788,Decathlon Essential Cycling 331X,sports & fitness,cycling,17585376.0,3984,148098122887.0,72.73,2617,A - Top Revenue Drivers
P014692,Realme Essential Smartphones 987X,mobiles,smartphones,17581892.0,2053,148115704779.0,72.74,2618,A - Top Revenue Drivers
P015612,Levis Essential Footwear 665Pro,fashion,footwear,17578760.0,3265,148133283539.0,72.75,2619,A - Top Revenue Drivers
