product_id,product_description,main_category,sub_category,price_band,ratings,is_high_rated,discount_price,actual_price,discount_percentage,total_sales,predicted_sales,prediction_error,prediction_error_pct,estimated_revenue,description_word_count,model_used
P002801,WOW Ultra Haircare 877Max,beauty & health,haircare,Value (₹500-1.5k),4.8,1,693.0,902.0,23.17,3218,4107.0,889.0,27.6,2230074.0,4,XGBoost
P002802,Samsonite Portable Wallets 145X,luggage & bags,wallets,Premium (₹5k-20k),4.2,1,7228.0,9848.0,26.6,565,1200.0,635.0,112.4,4083820.0,4,XGBoost
P002803,Strauss Everyday Sportswear 791X,sports & fitness,sportswear,Budget (<₹500),4.1,1,120.0,202.0,40.59,2361,3894.0,1533.0,64.9,283320.0,4,XGBoost
P002804,Levis Premium Footwear 872Max,fashion,footwear,Budget (<₹500),4.2,1,335.0,371.0,9.7,5243,4622.0,-621.0,-11.8,1756405.0,4,XGBoost
P002805,Bosch Everyday Microwaves 313S,appliances,microwaves,Mid (₹1.5k-5k),4.4,1,3426.0,4437.0,22.79,6025,3468.0,-2557.0,-42.4,20641650.0,4,XGBoost
P002806,Amazon Basics Heavy-Duty Cookware 491S,home & kitchen,cookware,Premium (₹5k-20k),4.0,1,5365.0,7678.0,30.13,1145,1610.0,465.0,40.6,6142925.0,5,XGBoost
P002807,Sony Compact Speakers 869X,electronics,speakers,Luxury (₹20k+),3.8,0,17800.0,32532.0,45.28,2757,1906.0,-851.0,-30.9,49074600.0,4,XGBoost
P002808,Ambrane Lightweight Cases & Covers 128S,mobiles,cases & covers,Budget (<₹500),3.7,0,426.0,485.0,12.16,3037,2934.0,-103.0,-3.4,1293762.0,6,XGBoost
P002809,Wildcraft Premium Backpacks 169Max,luggage & bags,backpacks,Premium (₹5k-20k),3.8,0,5045.0,7823.0,35.51,418,935.0,517.0,123.7,2108810.0,4,XGBoost
P002810,Mothercare Pro Baby Care 235Max,toys & baby products,baby care,Value (₹500-1.5k),4.2,1,1075.0,1495.0,28.09,1656,2030.0,374.0,22.6,1780200.0,5,XGBoost
P002811,Nirlon Lightweight Furniture 987Pro,home & kitchen,furniture,Mid (₹1.5k-5k),3.3,0,1485.0,2280.0,34.87,918,1245.0,327.0,35.6,1363230.0,4,XGBoost
P002812,Realme Portable Smartphones 925S,mobiles,smartphones,Mid (₹1.5k-5k),3.8,0,2118.0,3636.0,41.75,2102,3083.0,981.0,46.7,4452036.0,4,XGBoost
P002813,GARDENIA Premium Outdoor Furniture 523Pro,garden & outdoors,outdoor furniture,Value (₹500-1.5k),3.8,0,453.0,617.0,26.58,643,786.0,143.0,22.2,291279.0,5,XGBoost
P002814,Local Brand Compact Organic Foods 142Pro,grocery & gourmet foods,organic foods,Value (₹500-1.5k),4.3,1,445.0,604.0,26.32,2059,2751.0,692.0,33.6,916255.0,6,XGBoost
P002815,Rupa Publications Compact Fiction 601X,books,fiction,Budget (<₹500),3.2,0,373.0,433.0,13.86,769,596.0,-173.0,-22.5,286837.0,5,XGBoost
P002816,Wildcraft Heavy-Duty Backpacks 883S,luggage & bags,backpacks,Mid (₹1.5k-5k),4.6,1,1529.0,1627.0,6.02,2855,1785.0,-1070.0,-37.5,4365295.0,4,XGBoost
P002817,Philips Essential Haircare 381X,beauty & health,haircare,Value (₹500-1.5k),3.8,0,573.0,634.0,9.62,1673,1637.0,-36.0,-2.2,958629.0,4,XGBoost
P002818,Redmi Essential Power Banks 547Max,mobiles,power banks,Budget (<₹500),4.4,1,273.0,317.0,13.88,7621,4774.0,-2847.0,-37.4,2080533.0,5,XGBoost
P002819,iBell Lightweight Paint Supplies 843X,home improvement,paint supplies,Mid (₹1.5k-5k),4.0,1,1238.0,1559.0,20.59,916,947.0,31.0,3.4,1134008.0,5,XGBoost
P002820,Chicco Compact Baby Care 853Max,toys & baby products,baby care,Mid (₹1.5k-5k),4.3,1,1427.0,2640.0,45.95,3760,2841.0,-919.0,-24.4,5365520.0,5,XGBoost
P002821,AutoFurnish Heavy-Duty Car Accessories 209,car & motorbike,car accessories,Value (₹500-1.5k),4.3,1,643.0,676.0,4.88,1095,1007.0,-88.0,-8.0,704085.0,5,XGBoost
P002822,HRX Lightweight Watches 200S,fashion,watches,Budget (<₹500),3.9,0,103.0,202.0,49.01,3804,4699.0,895.0,23.5,391812.0,4,XGBoost
P002823,Fabindia Portable Women'S Clothing 601Max,fashion,women's clothing,Value (₹500-1.5k),4.2,1,419.0,637.0,34.22,4003,4844.0,841.0,21.0,1677257.0,5,XGBoost
P002824,Zebronics Essential Storage Devices 883Pro,computers,storage devices,Mid (₹1.5k-5k),4.3,1,3389.0,3868.0,12.38,2148,2085.0,-63.0,-2.9,7279572.0,5,XGBoost
P002825,Levis Everyday Women'S Clothing 182S,fashion,women's clothing,Value (₹500-1.5k),2.7,0,785.0,918.0,14.49,893,852.0,-41.0,-4.6,701005.0,5,XGBoost
P002826,JBL Ultra Cameras 254Max,electronics,cameras,Premium (₹5k-20k),4.4,1,17234.0,17572.0,1.92,2210,1530.0,-680.0,-30.8,38087140.0,4,XGBoost
P002827,OnePlus Essential Smartphones 704Max,mobiles,smartphones,Premium (₹5k-20k),3.8,0,6868.0,9597.0,28.44,3368,3151.0,-217.0,-6.4,23131424.0,4,XGBoost
P002828,Skybags Eco-Friendly Suitcases 560Max,luggage & bags,suitcases,Mid (₹1.5k-5k),4.4,1,3700.0,4320.0,14.35,838,1624.0,786.0,93.8,3100600.0,4,XGBoost
P002829,Cello Premium Office Electronics 758,office products,office electronics,Mid (₹1.5k-5k),4.2,1,2240.0,2482.0,9.75,505,646.0,141.0,27.9,1131200.0,5,XGBoost
P002830,Bose Pro Headphones 653S,electronics,headphones,Mid (₹1.5k-5k),3.6,0,2003.0,2360.0,15.13,1867,2010.0,143.0,7.7,3739601.0,4,XGBoost
P002831,Sonata Essential Smart Watches 874Pro,watches,smart watches,Budget (<₹500),4.0,1,343.0,386.0,11.14,1224,1625.0,401.0,32.8,419832.0,5,XGBoost
P002832,Lakme Essential Skincare 799X,beauty & health,skincare,Mid (₹1.5k-5k),4.3,1,3189.0,3832.0,16.78,2938,2030.0,-908.0,-30.9,9369282.0,4,XGBoost
P002833,Mothercare Wireless Toys 419X,toys & baby products,toys,Value (₹500-1.5k),5.0,1,1122.0,1288.0,12.89,6669,3687.0,-2982.0,-44.7,7482618.0,4,XGBoost
P002834,Sonata Compact Smart Watches 823Pro,watches,smart watches,Mid (₹1.5k-5k),3.6,0,3825.0,4531.0,15.58,465,673.0,208.0,44.7,1778625.0,5,XGBoost
P002835,Apple Heavy-Duty Smartphones 157S,mobiles,smartphones,Value (₹500-1.5k),3.0,0,465.0,559.0,16.82,1388,1892.0,504.0,36.3,645420.0,4,XGBoost
P002836,Philips Essential Personal Care Appliances 378,beauty & health,personal care appliances,Value (₹500-1.5k),4.6,1,687.0,835.0,17.72,9235,3694.0,-5541.0,-60.0,6344445.0,6,XGBoost
P002837,Apple Lightweight Power Banks 624Max,mobiles,power banks,Premium (₹5k-20k),3.8,0,6825.0,7153.0,4.59,1958,2315.0,357.0,18.2,13363350.0,5,XGBoost
P002838,Rupa Publications Ultra Children'S Books 456Max,books,children's books,Value (₹500-1.5k),3.8,0,1071.0,1188.0,9.85,588,604.0,16.0,2.7,629748.0,6,XGBoost
P002839,Sonata Pro Smart Watches 565Max,watches,smart watches,Mid (₹1.5k-5k),4.6,1,2505.0,3964.0,36.81,2616,2211.0,-405.0,-15.5,6553080.0,5,XGBoost
P002840,Strauss Portable Gym Equipment 939Pro,sports & fitness,gym equipment,Value (₹500-1.5k),3.4,0,579.0,747.0,22.49,695,1099.0,404.0,58.1,402405.0,5,XGBoost
P002841,Sonata Premium Watch Accessories 998Max,watches,watch accessories,Premium (₹5k-20k),4.3,1,5319.0,6315.0,15.77,924,1421.0,497.0,53.8,4914756.0,5,XGBoost
P002842,Strauss Compact Sportswear 835Max,sports & fitness,sportswear,Value (₹500-1.5k),3.7,0,531.0,584.0,9.08,1151,1315.0,164.0,14.2,611181.0,4,XGBoost
P002843,Roadster Pro Men'S Clothing 589Max,fashion,men's clothing,Value (₹500-1.5k),3.7,0,600.0,919.0,34.71,3847,2777.0,-1070.0,-27.8,2308200.0,5,XGBoost
P002844,Nestle Ultra Snacks 994Pro,grocery & gourmet foods,snacks,Value (₹500-1.5k),4.4,1,653.0,958.0,31.84,4037,3171.0,-866.0,-21.5,2636161.0,4,XGBoost
P002845,GARDENIA Wireless Gardening Tools 860Max,garden & outdoors,gardening tools,Budget (<₹500),3.2,0,145.0,205.0,29.27,559,655.0,96.0,17.2,81055.0,5,XGBoost
P002846,Samsonite Classic Suitcases 974X,luggage & bags,suitcases,Value (₹500-1.5k),3.2,0,384.0,635.0,39.53,1292,1397.0,105.0,8.1,496128.0,4,XGBoost
P002847,Redwolf Deluxe Footwear 748S,fashion,footwear,Mid (₹1.5k-5k),4.1,1,3876.0,4481.0,13.5,1211,1605.0,394.0,32.5,4693836.0,4,XGBoost
P002848,Cheston Heavy-Duty Hand Tools 167,home improvement,hand tools,Value (₹500-1.5k),5.0,1,466.0,508.0,8.27,2068,2579.0,511.0,24.7,963688.0,5,XGBoost
P002849,Local Advanced Measuring Tools 825,industrial & scientific,measuring tools,Budget (<₹500),4.5,1,260.0,275.0,5.45,787,676.0,-111.0,-14.1,204620.0,5,XGBoost
P002850,Local Press Classic Non-Fiction 977S,books,non-fiction,Budget (<₹500),3.4,0,264.0,277.0,4.69,578,569.0,-9.0,-1.6,152592.0,5,XGBoost
P002851,Cello Essential Kitchen Storage 275Max,home & kitchen,kitchen storage,Value (₹500-1.5k),4.0,1,678.0,897.0,24.41,1980,2424.0,444.0,22.4,1342440.0,5,XGBoost
P002852,Local Press Ultra Fiction 152Max,books,fiction,Budget (<₹500),3.5,0,125.0,153.0,18.3,1290,1117.0,-173.0,-13.4,161250.0,5,XGBoost
P002853,Fender Everyday Accessories 137S,music & instruments,accessories,Budget (<₹500),3.7,0,359.0,414.0,13.29,1625,724.0,-901.0,-55.4,583375.0,4,XGBoost
P002854,iBell Deluxe Paint Supplies 340S,home improvement,paint supplies,Mid (₹1.5k-5k),3.2,0,3279.0,4455.0,26.4,592,372.0,-220.0,-37.2,1941168.0,5,XGBoost
P002855,Noise Essential Televisions 946Max,electronics,televisions,Mid (₹1.5k-5k),3.2,0,1681.0,1962.0,14.32,1435,1312.0,-123.0,-8.6,2412235.0,4,XGBoost
P002856,Logitech Lightweight Keyboards & Mice 101,computers,keyboards & mice,Mid (₹1.5k-5k),2.6,0,1458.0,1814.0,19.63,628,507.0,-121.0,-19.3,915624.0,6,XGBoost
P002857,WOW Pro Makeup 933Pro,beauty & health,makeup,Budget (<₹500),3.1,0,208.0,252.0,17.46,1318,1232.0,-86.0,-6.5,274144.0,4,XGBoost
P002858,Strauss Wireless Gym Equipment 927,sports & fitness,gym equipment,Premium (₹5k-20k),4.2,1,8492.0,10933.0,22.33,1063,1374.0,311.0,29.3,9026996.0,5,XGBoost
P002859,Apple Advanced Cases & Covers 855,mobiles,cases & covers,Budget (<₹500),3.4,0,432.0,471.0,8.28,2687,2467.0,-220.0,-8.2,1160784.0,6,XGBoost
P002860,Stanley Classic Power Tools 363Pro,home improvement,power tools,Value (₹500-1.5k),4.7,1,1335.0,1462.0,8.69,2303,1728.0,-575.0,-25.0,3074505.0,5,XGBoost
P002861,Philips Eco-Friendly Makeup 776Pro,beauty & health,makeup,Budget (<₹500),3.6,0,167.0,336.0,50.3,3073,2506.0,-567.0,-18.5,513191.0,4,XGBoost
P002862,Fastrack Everyday Analog Watches 774Max,watches,analog watches,Premium (₹5k-20k),3.6,0,16332.0,18217.0,10.35,358,471.0,113.0,31.6,5846856.0,5,XGBoost
P002863,Royal Canin Ultra Pet Grooming 290Max,pet supplies,pet grooming,Budget (<₹500),4.3,1,138.0,208.0,33.65,2327,2407.0,80.0,3.4,321126.0,6,XGBoost
P002864,HP Portable Storage Devices 728Max,computers,storage devices,Mid (₹1.5k-5k),4.2,1,3819.0,4658.0,18.01,1686,2302.0,616.0,36.5,6438834.0,5,XGBoost
P002865,Logitech Essential Keyboards & Mice 234X,computers,keyboards & mice,Luxury (₹20k+),3.3,0,78142.0,83488.0,6.4,391,422.0,31.0,7.9,30553522.0,6,XGBoost
P002866,Chicco Deluxe Infant Wear 859,toys & baby products,infant wear,Budget (<₹500),3.4,0,84.0,100.0,16.0,3257,1767.0,-1490.0,-45.7,273588.0,5,XGBoost
P002867,Logitech Heavy-Duty Monitors 227Pro,computers,monitors,Luxury (₹20k+),4.5,1,68275.0,75720.0,9.83,1124,1327.0,203.0,18.1,76741100.0,4,XGBoost
P002868,Realme Heavy-Duty Power Banks 590X,mobiles,power banks,Mid (₹1.5k-5k),4.1,1,2075.0,2222.0,6.62,5376,2866.0,-2510.0,-46.7,11155200.0,5,XGBoost
P002869,Fossil Compact Analog Watches 662Max,watches,analog watches,Mid (₹1.5k-5k),4.4,1,1863.0,2142.0,13.03,2013,2021.0,8.0,0.4,3750219.0,5,XGBoost
P002870,24 Mantra Premium Snacks 769Pro,grocery & gourmet foods,snacks,Budget (<₹500),4.0,1,107.0,169.0,36.69,2903,3051.0,148.0,5.1,310621.0,5,XGBoost
P002871,Tommy Hilfiger Lightweight Women'S Clothing 558,fashion,women's clothing,Premium (₹5k-20k),2.9,0,7039.0,7936.0,11.3,626,701.0,75.0,12.0,4406414.0,6,XGBoost
P002872,Nirlon Advanced Furniture 987X,home & kitchen,furniture,Budget (<₹500),4.7,1,232.0,304.0,23.68,5177,5159.0,-18.0,-0.3,1201064.0,4,XGBoost
P002873,Nivea Pro Haircare 841X,beauty & health,haircare,Budget (<₹500),3.4,0,198.0,276.0,28.26,1422,1787.0,365.0,25.7,281556.0,4,XGBoost
P002874,Juarez Advanced Accessories 989,music & instruments,accessories,Premium (₹5k-20k),5.0,1,4160.0,5019.0,17.11,925,964.0,39.0,4.2,3848000.0,4,XGBoost
P002875,Fastrack Essential Watch Accessories 415S,watches,watch accessories,Budget (<₹500),4.2,1,421.0,484.0,13.02,2261,2062.0,-199.0,-8.8,951881.0,5,XGBoost
P002876,Chicco Premium Educational Games 749,toys & baby products,educational games,Value (₹500-1.5k),4.3,1,424.0,546.0,22.34,3056,3730.0,674.0,22.1,1295744.0,5,XGBoost
P002877,Apple Portable Laptops 555Pro,computers,laptops,Luxury (₹20k+),4.1,1,64711.0,72023.0,10.15,937,1132.0,195.0,20.8,60634207.0,4,XGBoost
P002878,HRX Compact Footwear 417X,fashion,footwear,Premium (₹5k-20k),3.2,0,5632.0,6958.0,19.06,781,816.0,35.0,4.5,4398592.0,4,XGBoost
P002879,Local Brand Portable Staples 439,grocery & gourmet foods,staples,Budget (<₹500),4.1,1,40.0,55.0,27.27,2933,3699.0,766.0,26.1,117320.0,5,XGBoost
P002880,Nestle Lightweight Beverages 883,grocery & gourmet foods,beverages,Budget (<₹500),3.7,0,89.0,105.0,15.24,2727,2541.0,-186.0,-6.8,242703.0,4,XGBoost
P002881,Lenovo Compact Keyboards & Mice 516Pro,computers,keyboards & mice,Premium (₹5k-20k),4.1,1,12732.0,16447.0,22.59,3197,1551.0,-1646.0,-51.5,40704204.0,6,XGBoost
P002882,Cello Ultra Stationery 750Max,office products,stationery,Value (₹500-1.5k),4.6,1,434.0,600.0,27.67,1671,1655.0,-16.0,-1.0,725214.0,4,XGBoost
P002883,Apple Classic Laptops 838Max,computers,laptops,Mid (₹1.5k-5k),3.7,0,2380.0,3186.0,25.3,1125,2231.0,1106.0,98.3,2677500.0,4,XGBoost
P002884,Sonata Wireless Smart Watches 465S,watches,smart watches,Premium (₹5k-20k),4.7,1,6915.0,7301.0,5.29,931,1175.0,244.0,26.2,6437865.0,5,XGBoost
P002885,Noise Classic Speakers 418X,electronics,speakers,Value (₹500-1.5k),4.5,1,489.0,719.0,31.99,6836,5872.0,-964.0,-14.1,3342804.0,4,XGBoost
P002886,Cello Ultra Cookware 474Pro,home & kitchen,cookware,Mid (₹1.5k-5k),2.4,0,1347.0,1682.0,19.92,488,407.0,-81.0,-16.6,657336.0,4,XGBoost
P002887,iBell Premium Hand Tools 923,home improvement,hand tools,Budget (<₹500),4.5,1,192.0,252.0,23.81,1792,2177.0,385.0,21.5,344064.0,5,XGBoost
P002888,Levis Premium Watches 388S,fashion,watches,Mid (₹1.5k-5k),3.8,0,3182.0,3942.0,19.28,1914,2102.0,188.0,9.8,6090348.0,4,XGBoost
P002889,Fisher-Price Pro Baby Care 395Pro,toys & baby products,baby care,Value (₹500-1.5k),5.0,1,621.0,794.0,21.79,4934,4679.0,-255.0,-5.2,3064014.0,5,XGBoost
P002890,Luvlap Eco-Friendly Infant Wear 758Max,toys & baby products,infant wear,Mid (₹1.5k-5k),5.0,1,3269.0,3445.0,5.11,1697,2593.0,896.0,52.8,5547493.0,5,XGBoost
P002891,Nestle Compact Organic Foods 557X,grocery & gourmet foods,organic foods,Value (₹500-1.5k),3.9,0,474.0,547.0,13.35,1221,1679.0,458.0,37.5,578754.0,5,XGBoost
P002892,Garnier Lightweight Haircare 245S,beauty & health,haircare,Budget (<₹500),4.8,1,185.0,208.0,11.06,6828,4453.0,-2375.0,-34.8,1263180.0,4,XGBoost
P002893,HRX Pro Footwear 701Pro,fashion,footwear,Budget (<₹500),4.4,1,263.0,344.0,23.55,7626,5375.0,-2251.0,-29.5,2005638.0,4,XGBoost
P002894,Pedigree Compact Pet Accessories 251S,pet supplies,pet accessories,Budget (<₹500),4.1,1,170.0,271.0,37.27,2640,1273.0,-1367.0,-51.8,448800.0,5,XGBoost
P002895,Realme Pro Smartphones 962Max,mobiles,smartphones,Value (₹500-1.5k),4.0,1,988.0,1423.0,30.57,3384,3492.0,108.0,3.2,3343392.0,4,XGBoost
P002896,WOW Lightweight Skincare 876Max,beauty & health,skincare,Mid (₹1.5k-5k),4.0,1,3432.0,4012.0,14.46,960,1269.0,309.0,32.2,3294720.0,4,XGBoost
P002897,Lakme Deluxe Makeup 795S,beauty & health,makeup,Mid (₹1.5k-5k),4.8,1,3181.0,4691.0,32.19,5179,3381.0,-1798.0,-34.7,16474399.0,4,XGBoost
P002898,Local Brand Ultra Organic Foods 414,grocery & gourmet foods,organic foods,Budget (<₹500),5.0,1,277.0,310.0,10.65,3491,3957.0,466.0,13.3,967007.0,6,XGBoost
P002899,Rupa Publications Portable Children'S Books 425Pro,books,children's books,Budget (<₹500),3.3,0,356.0,411.0,13.38,375,671.0,296.0,78.9,133500.0,6,XGBoost
P002900,Skybags Deluxe Wallets 122Pro,luggage & bags,wallets,Budget (<₹500),4.3,1,338.0,445.0,24.04,3091,2978.0,-113.0,-3.7,1044758.0,4,XGBoost
P002901,WOW Deluxe Makeup 645,beauty & health,makeup,Value (₹500-1.5k),4.7,1,651.0,1381.0,52.86,4349,4087.0,-262.0,-6.0,2831199.0,4,XGBoost
P002902,Realme Wireless Smartphones 728,mobiles,smartphones,Premium (₹5k-20k),4.2,1,7728.0,13770.0,43.88,5665,3656.0,-2009.0,-35.5,43779120.0,4,XGBoost
P002903,Fastrack Portable Analog Watches 770X,watches,analog watches,Value (₹500-1.5k),4.7,1,466.0,588.0,20.75,2788,2861.0,73.0,2.6,1299208.0,5,XGBoost
P002904,Logitech Smart Laptops 794X,computers,laptops,Luxury (₹20k+),4.0,1,50987.0,71232.0,28.42,1333,1125.0,-208.0,-15.6,67965671.0,4,XGBoost
P002905,Cello Portable Home Decor 520,home & kitchen,home decor,Mid (₹1.5k-5k),3.9,0,1943.0,3454.0,43.75,2093,2194.0,101.0,4.8,4066699.0,5,XGBoost
P002906,Zebronics Premium Keyboards & Mice 941X,computers,keyboards & mice,Luxury (₹20k+),3.4,0,55486.0,69007.0,19.59,513,536.0,23.0,4.5,28464318.0,6,XGBoost
P002907,Voltas Everyday Washing Machines 854Max,appliances,washing machines,Luxury (₹20k+),4.8,1,63863.0,77955.0,18.08,2751,2044.0,-707.0,-25.7,175687113.0,5,XGBoost
P002908,Wildcraft Everyday Backpacks 888X,luggage & bags,backpacks,Mid (₹1.5k-5k),3.9,0,2373.0,2964.0,19.94,565,1045.0,480.0,85.0,1340745.0,4,XGBoost
P002909,24 Mantra Classic Staples 556,grocery & gourmet foods,staples,Mid (₹1.5k-5k),3.5,0,839.0,1524.0,44.95,1251,1365.0,114.0,9.1,1049589.0,5,XGBoost
P002910,boAt Ultra Speakers 232Pro,electronics,speakers,Luxury (₹20k+),3.7,0,21389.0,35791.0,40.24,1246,1531.0,285.0,22.9,26650694.0,4,XGBoost
P002911,Ambrane Deluxe Smartphones 374Pro,mobiles,smartphones,Luxury (₹20k+),3.6,0,15548.0,26163.0,40.57,3688,1921.0,-1767.0,-47.9,57341024.0,4,XGBoost
P002912,24 Mantra Classic Organic Foods 643X,grocery & gourmet foods,organic foods,Value (₹500-1.5k),4.4,1,1022.0,1194.0,14.41,1716,2158.0,442.0,25.8,1753752.0,6,XGBoost
P002913,Realme Eco-Friendly Cases & Covers 428Max,mobiles,cases & covers,Premium (₹5k-20k),4.4,1,3711.0,5779.0,35.78,2603,4783.0,2180.0,83.7,9659733.0,6,XGBoost
P002914,Wildcraft Portable Backpacks 719,luggage & bags,backpacks,Premium (₹5k-20k),3.9,0,6924.0,9252.0,25.16,359,986.0,627.0,174.7,2485716.0,4,XGBoost
P002915,Royal Canin Smart Pet Accessories 830X,pet supplies,pet accessories,Mid (₹1.5k-5k),4.2,1,2680.0,3119.0,14.08,794,758.0,-36.0,-4.5,2127920.0,6,XGBoost
P002916,Stanley Wireless Hand Tools 785,home improvement,hand tools,Premium (₹5k-20k),4.8,1,5686.0,6274.0,9.37,1104,1253.0,149.0,13.5,6277344.0,5,XGBoost
P002917,HP Portable Storage Devices 942Max,computers,storage devices,Mid (₹1.5k-5k),3.4,0,1857.0,2027.0,8.39,918,951.0,33.0,3.6,1704726.0,5,XGBoost
P002918,HP Pro Monitors 631Max,computers,monitors,Value (₹500-1.5k),3.4,0,343.0,549.0,37.52,2337,1826.0,-511.0,-21.9,801591.0,4,XGBoost
P002919,Baybee Everyday Toys 559Pro,toys & baby products,toys,Mid (₹1.5k-5k),3.5,0,3474.0,4701.0,26.1,547,761.0,214.0,39.1,1900278.0,4,XGBoost
P002920,BE SAVAGE Eco-Friendly Sportswear 250S,sports & fitness,sportswear,Budget (<₹500),4.6,1,178.0,222.0,19.82,3837,4026.0,189.0,4.9,682986.0,5,XGBoost
P002921,Strauss Pro Yoga 181Max,sports & fitness,yoga,Budget (<₹500),4.3,1,339.0,426.0,20.42,6050,2823.0,-3227.0,-53.3,2050950.0,4,XGBoost
P002922,Mamaearth Premium Haircare 698X,beauty & health,haircare,Value (₹500-1.5k),3.6,0,563.0,654.0,13.91,2974,1662.0,-1312.0,-44.1,1674362.0,4,XGBoost
P002923,Sonata Pro Watch Accessories 670X,watches,watch accessories,Budget (<₹500),4.2,1,307.0,389.0,21.08,3208,2589.0,-619.0,-19.3,984856.0,5,XGBoost
P002924,Fabindia Classic Footwear 695X,fashion,footwear,Premium (₹5k-20k),4.5,1,4707.0,5406.0,12.93,2371,2485.0,114.0,4.8,11160297.0,4,XGBoost
P002925,Fastrack Pro Watch Accessories 212S,watches,watch accessories,Value (₹500-1.5k),3.5,0,1192.0,1361.0,12.42,1166,821.0,-345.0,-29.6,1389872.0,5,XGBoost
P002926,Samsung Smart Smart Watches 410Max,electronics,smart watches,Value (₹500-1.5k),4.0,1,939.0,1168.0,19.61,6521,3761.0,-2760.0,-42.3,6123219.0,5,XGBoost
P002927,Drools Eco-Friendly Pet Accessories 156S,pet supplies,pet accessories,Budget (<₹500),4.1,1,189.0,219.0,13.7,624,875.0,251.0,40.2,117936.0,5,XGBoost
P002928,Chicco Advanced Educational Games 266S,toys & baby products,educational games,Mid (₹1.5k-5k),3.5,0,3523.0,4669.0,24.54,1186,1034.0,-152.0,-12.8,4178278.0,5,XGBoost
P002929,Sonata Everyday Analog Watches 556,watches,analog watches,Mid (₹1.5k-5k),4.8,1,2113.0,2694.0,21.57,4192,2605.0,-1587.0,-37.9,8857696.0,5,XGBoost
P002930,Skybags Advanced Suitcases 452S,luggage & bags,suitcases,Value (₹500-1.5k),4.3,1,1002.0,1084.0,7.56,2105,1653.0,-452.0,-21.5,2109210.0,4,XGBoost
P002931,24 Mantra Wireless Organic Foods 665X,grocery & gourmet foods,organic foods,Budget (<₹500),3.9,0,40.0,81.0,50.62,4302,3769.0,-533.0,-12.4,172080.0,6,XGBoost
P002932,Fastrack Premium Analog Watches 657,watches,analog watches,Premium (₹5k-20k),4.5,1,6212.0,10239.0,39.33,2210,1671.0,-539.0,-24.4,13728520.0,5,XGBoost
P002933,Cello Deluxe Stationery 512X,office products,stationery,Value (₹500-1.5k),5.0,1,406.0,937.0,56.67,2298,2942.0,644.0,28.0,932988.0,4,XGBoost
P002934,Fabindia Lightweight Watches 898,fashion,watches,Budget (<₹500),3.5,0,319.0,470.0,32.13,1574,2570.0,996.0,63.3,502106.0,4,XGBoost
P002935,Tata Heavy-Duty Beverages 598X,grocery & gourmet foods,beverages,Budget (<₹500),3.5,0,192.0,240.0,20.0,2650,1887.0,-763.0,-28.8,508800.0,4,XGBoost
P002936,WOW Everyday Skincare 589S,beauty & health,skincare,Value (₹500-1.5k),5.0,1,573.0,763.0,24.9,5954,4984.0,-970.0,-16.3,3411642.0,4,XGBoost
P002937,Milton Heavy-Duty Home Decor 265S,home & kitchen,home decor,Luxury (₹20k+),4.0,1,16070.0,24271.0,33.79,1555,1367.0,-188.0,-12.1,24988850.0,5,XGBoost
P002938,LG Advanced Refrigerators 799S,appliances,refrigerators,Luxury (₹20k+),4.4,1,17399.0,21088.0,17.49,2570,1868.0,-702.0,-27.3,44715430.0,4,XGBoost
P002939,boAt Classic Headphones 909Max,electronics,headphones,Premium (₹5k-20k),4.5,1,4740.0,8471.0,44.04,3347,4204.0,857.0,25.6,15864780.0,4,XGBoost
P002940,Cheston Ultra Power Tools 186S,home improvement,power tools,Budget (<₹500),4.3,1,360.0,397.0,9.32,1128,1523.0,395.0,35.0,406080.0,5,XGBoost
P002941,Apple Smart Power Banks 499,mobiles,power banks,Premium (₹5k-20k),3.3,0,4080.0,5582.0,26.91,3421,2259.0,-1162.0,-34.0,13957680.0,5,XGBoost
P002942,HarperCollins Pro Academic 486Pro,books,academic,Mid (₹1.5k-5k),3.9,0,1393.0,1688.0,17.48,868,894.0,26.0,3.0,1209124.0,4,XGBoost
P002943,Logitech Everyday Keyboards & Mice 749S,computers,keyboards & mice,Luxury (₹20k+),4.1,1,115966.0,130388.0,11.06,1151,895.0,-256.0,-22.2,133476866.0,6,XGBoost
P002944,Noise Advanced Speakers 113Pro,electronics,speakers,Premium (₹5k-20k),3.2,0,9512.0,19833.0,52.04,946,1200.0,254.0,26.8,8998352.0,4,XGBoost
P002945,LEGO Wireless Toys 406Pro,toys & baby products,toys,Value (₹500-1.5k),3.7,0,1095.0,1287.0,14.92,1330,1276.0,-54.0,-4.1,1456350.0,4,XGBoost
